,method,name
1895,"  Heavy <extra_id_0>() throws Exception {    final var holderField = Java8Holder.class.getDeclaredField(""heavy"");    holderField.setAccessible(true);    final var supplier = (Supplier<Heavy>) holderField.get(this.holder);    final var supplierClass = supplier.getClass();    // This is a little fishy, but I don't know another way to test this:    // The lazy holder is at first a lambda, but gets replaced with a new supplier after loading ...    if (supplierClass.isLocalClass()) {      final var instanceField = supplierClass.getDeclaredField(""heavyInstance"");      instanceField.setAccessible(true);      return (Heavy) instanceField.get(supplier);    } else {      return null;    }  }  @Override",getInternalHeavyValue
773,  public void <extra_id_0>() {    if (complimentReceived && isFlirty && isDrunk && !isHungry) {      isHappy = true;    }  }  @Override,changeMood
233,  private void <extra_id_0>() {    // Does Nothing  }  /**   * Run game loop.   */,render
747,  abstract boolean <extra_id_0>(T obj);  /**   * handling interactions/collisions with other objects.   *   * @param toCheck contains the objects which need to be checked   * @param all     contains hashtable of all points on field at this time   */,touches
1686,  void <extra_id_0>(String message);  /**   * Displays the data to the view.   *   * @param data The data to be written.   */,showMessage
299,  protected abstract void <extra_id_0>(String target);  /**   * Steal.   */,stealTheItem
2812,"  public void <extra_id_0>(Meteoroid meteoroid) {    LOGGER.info(AppConstants.HITS + "" {} is damaged!"", meteoroid.getClass().getSimpleName(),        this.getClass().getSimpleName(), this.getClass().getSimpleName());    setDamaged(true);  }  @Override",collisionResolve
2514,"  private static <E> void <extra_id_0>(String prefix, Iterable<E> iterable) {    prettyPrint("", "", prefix, iterable);  }",prettyPrint
234,"  public void <extra_id_0>() {    LOGGER.info(""Start game."");    isRunning = true;    var thread = new Thread(this::gameLoop);    thread.start();  }  /**   * Stop game loop.   */",run
2051,"  void <extra_id_0>() {    healthChecker.shutdown();    ((LoggerContext) LoggerFactory.getILoggerFactory()).reset();  }  /**   * Tests that the {@link performCheck()} method completes normally when the health supplier   * returns a successful health check.   *   * <p>Given a health supplier that returns a healthy status, the test verifies that the {@link   * performCheck()} method completes normally and returns the expected health object.   */  @Test",tearDown
69,"  void <extra_id_0>() {    armsDealer.registerNew(weapon1);    armsDealer.registerNew(weapon2);    assertEquals(2, context.get(UnitActions.INSERT.getActionValue()).size());    verifyNoMoreInteractions(weaponDatabase);  }  @Test",shouldSaveNewStudentWithoutWritingToDb
3786,  public String <extra_id_0>() {    return name().toLowerCase();  },toString
915,  public boolean <extra_id_0>(String message) {    return log.stream().anyMatch(event -> event.getFormattedMessage().contains(message));  },logContains
1401,"  public Collection<Object[]> <extra_id_0>() {    return List.of(        new Object[]{WeatherType.SUNNY, ""The hobbits are facing Sunny weather now""},        new Object[]{WeatherType.RAINY, ""The hobbits are facing Rainy weather now""},        new Object[]{WeatherType.WINDY, ""The hobbits are facing Windy weather now""},        new Object[]{WeatherType.COLD, ""The hobbits are facing Cold weather now""}    );  }  /**   * Create a new test with the given weather and expected response   */",dataProvider
2907,  void <extra_id_0>(Student student) throws DataMapperException;,delete
163,"  void <extra_id_0>() {    assertThrows(Exception.class, () -> {      hotel.cancelRoomBooking(getNonExistingRoomId());    });  }  @Test",cancelRoomBookingWithInvalidIdShouldRaiseException
2142,  void <extra_id_0>(O result);  /**   * A callback called if computing the task resulted in some exception. This method is called when   * either of {@link #call()} or {@link #onPreCall()} throw any exception.   *   * @param throwable error cause   */,onPostCall
2707,"  public String <extra_id_0>() {    return ""Dwarven tunnel digger"";  }",name
1849,  public void <extra_id_0>() {    Worker leader = null;    if (workers.size() > 0) {      leader = workers.get(0);    }    this.leader = leader;  },promoteLeader
2537,"  public void <extra_id_0>() {    LOGGER.info(""Drinking top shelf potions"");    topShelf.forEach(Potion::drink);    LOGGER.info(""Drinking bottom shelf potions"");    bottomShelf.forEach(Potion::drink);  }",drinkPotions
3076,"  void <extra_id_0>() throws SQLException {    // create db schema    dataSource = TestUtils.createDataSource();    TestUtils.deleteSchema(dataSource);    TestUtils.createSchema(dataSource);    // setup objects    customerDao = new CustomerDaoImpl(dataSource);    customer = Customer.builder().name(""customer"").money(Money.of(CurrencyUnit.USD,100.0)).customerDao(customerDao).build();    product =        Product.builder()            .name(""product"")            .price(Money.of(USD, 100.0))            .expirationDate(LocalDate.parse(""2021-06-27""))            .productDao(new ProductDaoImpl(dataSource))            .build();  }  @AfterEach",setUp
2699,"  public void <extra_id_0>() {    makeActions(workers, DwarvenMineWorker.Action.WORK);  }",digOutGold
3731,  void <extra_id_0>() {    assertDoesNotThrow(() -> mongoDb.connect());  }  @Test,connect
433,"  void <extra_id_0>() {    var user = new User(1, null, ""iloveyou"");    assertEquals(user, new User(1, null,            ""iloveyou""));  }  @Test",testEquals8
994,  public void <extra_id_0>(long amountToInvest) {    this.amountToInvest = amountToInvest;  },setAmountToInvest
584,"  void <extra_id_0>() {    final var dao = getDao();    final var allWizards = dao.findAll();    for (final var spell : allWizards) {      final var byName = dao.findByName(spell.getName());      assertNotNull(byName);      assertEquals(spell.getId(), byName.getId());      assertEquals(spell.getName(), byName.getName());    }  }",testFindByName
3405,  boolean <extra_id_0>() {    return size == 0;  },isEmpty
2691,"  public void <extra_id_0>(UserUpdatedEvent event) {    LOGGER.info(""User '{}' has been Updated!"", event.getUser().getUsername());  }",onEvent
2368,  public int <extra_id_0>() {    if (personMap == null) {      return 0;    }    return personMap.size();  },size
1645,  public static Nazgul <extra_id_0>(NazgulName name) {    return nazguls.get(name);  },getInstance
125,      public T <extra_id_0>() {        return trampoline(this);      },get
39,"  void <extra_id_0>() {    this.visitor.visit(new Sergeant());    if (this.sergeantResponse.isPresent()) {      assertEquals(this.sergeantResponse.get(), appender.getLastMessage());      assertEquals(1, appender.getLogSize());    }  }  @Test",testVisitSergeant
962,  void <extra_id_0>() {    repository.saveAll(persons);  }  @Test,setup
3530,"  public static Map<Category, List<Car>> <extra_id_0>(List<Car> cars) {    Map<Category, List<Car>> groupingByCategory = new HashMap<>();    for (Car car : cars) {      if (groupingByCategory.containsKey(car.getCategory())) {        groupingByCategory.get(car.getCategory()).add(car);      } else {        List<Car> categoryCars = new ArrayList<>();        categoryCars.add(car);        groupingByCategory.put(car.getCategory(), categoryCars);      }    }    return groupingByCategory;  }  /**   * Method to get all Sedan cars belonging to a group of persons sorted by year of manufacture   * using for loops.   *   * @param persons {@link List} of {@link Person} to be used   * @return {@link List} of {@link Car} to belonging to the group   */",getGroupingOfCarsByCategory
2402,"  public String <extra_id_0>() {    return ""number"";  }",toString
946,  void <extra_id_0>(Message msg);,submit
444,"  public static void <extra_id_0>(final String[] args) throws SQLException {    // Create data source and create the user table.    final var dataSource = createDataSource();    createSchema(dataSource);    var userTableModule = new UserTableModule(dataSource);    // Initialize two users.    var user1 = new User(1, ""123456"", ""123456"");    var user2 = new User(2, ""test"", ""password"");    // Login and register using the instance of userTableModule.    userTableModule.registerUser(user1);    userTableModule.login(user1.getUsername(), user1.getPassword());    userTableModule.login(user2.getUsername(), user2.getPassword());    userTableModule.registerUser(user2);    userTableModule.login(user2.getUsername(), user2.getPassword());    deleteSchema(dataSource);  }",main
553,  List<Wizard> <extra_id_0>(String name);,findWizardsWithSpell
2902,"  void <extra_id_0>() {    /* Create new data mapper of first type */    final var mapper = new StudentDataMapperImpl();    /* Create new student */    var studentId = 1;    var student = new Student(studentId, ""Adam"", 'A');    /* Add student in respectibe db */    mapper.insert(student);    /* Check if student is added in db */    assertEquals(studentId, mapper.find(student.getStudentId()).get().getStudentId());    /* Update existing student object */    var updatedName = ""AdamUpdated"";    student = new Student(student.getStudentId(), updatedName, 'A');    /* Update student in respectibe db */    mapper.update(student);    /* Check if student is updated in db */    assertEquals(updatedName, mapper.find(student.getStudentId()).get().getName());    /* Delete student in db */    mapper.delete(student);    /* Result should be false */    assertFalse(mapper.find(student.getStudentId()).isPresent());  }",testFirstDataMapper
64,  public void <extra_id_0>(Commander commander) {    // Do nothing  },visit
604,"  void <extra_id_0>() {    GiantModel giantModel = new GiantModel(""giant1"", Health.HEALTHY, Fatigue.ALERT,        Nourishment.SATURATED);    GiantView giantView = new GiantView();    assertDoesNotThrow(() -> giantView.displayGiant(giantModel));  }",testDispalyGiant
282,"  void <extra_id_0>() throws Exception {    var skyLaunch = new SkyLaunch();    var outputLog = getLogContent(() -> skyLaunch.move(1.0, 1.0, 1.0));    var expectedLog = ""Move to ( 1.0, 1.0, 1.0 )"";    assertEquals(outputLog, expectedLog);  }  @Test",testMove
2987,  void <extra_id_0>() {    assertDoesNotThrow(() -> App.main(new String[]{}));  },shouldExecuteApplicationWithoutException
229,"  private void <extra_id_0>() {    logger.info(""Statue {} shoots lightning!"", id);  }",shootLightning
1330,"  void <extra_id_0>() {    var filters = new Pipeline<>(new RemoveAlphabetsHandler())        .addHandler(new RemoveDigitsHandler())        .addHandler(new ConvertToCharArrayHandler());    assertArrayEquals(        new char[]{'#', '!', '(', '&', '%', '#', '!'},        filters.execute(""#H!E(L&L0O%THE3R#34E!"")    );  }",testAddHandlersToPipeline
3325,  void <extra_id_0>() {    assertDoesNotThrow(() -> App.main(new String[]{}));  },appStartsWithoutException
