,method,name
3644,"  void <extra_id_0>() {    var instructions = ""LITERAL 35 SET_HEALTH SET_WISDOM SET_AGILITY PLAY_SOUND""        + "" SPAWN_PARTICLES GET_HEALTH ADD DIVIDE"";    var bytecode = InstructionConverterUtil.convertToByteCode(instructions);    Assertions.assertEquals(10, bytecode.length);    Assertions.assertEquals(Instruction.LITERAL.getIntValue(), bytecode[0]);    Assertions.assertEquals(35, bytecode[1]);    Assertions.assertEquals(Instruction.SET_HEALTH.getIntValue(), bytecode[2]);    Assertions.assertEquals(Instruction.SET_WISDOM.getIntValue(), bytecode[3]);    Assertions.assertEquals(Instruction.SET_AGILITY.getIntValue(), bytecode[4]);    Assertions.assertEquals(Instruction.PLAY_SOUND.getIntValue(), bytecode[5]);    Assertions.assertEquals(Instruction.SPAWN_PARTICLES.getIntValue(), bytecode[6]);    Assertions.assertEquals(Instruction.GET_HEALTH.getIntValue(), bytecode[7]);    Assertions.assertEquals(Instruction.ADD.getIntValue(), bytecode[8]);    Assertions.assertEquals(Instruction.DIVIDE.getIntValue(), bytecode[9]);  }",testInstructions
1507,"  public AlbumPage <extra_id_0>(String albumRating) {    var albumRatingInputTextField = (HtmlTextInput) page.getElementById(""albumRating"");    albumRatingInputTextField.setText(albumRating);    return this;  }  /**   * Sets the number of songs number input field.   *   * @param numberOfSongs the new number of songs value to be set   * @return {@link AlbumPage}   */",changeAlbumRating
1682,  void <extra_id_0>(FileSelectorPresenter presenter);  /**   * Gets presenter component.   *   * @return The presenter Component.   */,setPresenter
555,  public List<Spellbook> <extra_id_0>() {    return spellbookDao.findAll();  }  @Override,findAllSpellbooks
813,  public int <extra_id_0>() {    return this.attempts.intValue();  }  @Override,attempts
1481,  public LoginPage <extra_id_0>() {    try {      page = this.webClient.getPage(PAGE_URL);    } catch (IOException e) {      e.printStackTrace();    }    return this;  }  /**   * {@inheritDoc}   */  @Override,navigateToPage
3740,"  public void <extra_id_0>() {    LOGGER.info(""The sword is swung."");    enchantment.apply();  }  @Override",swing
236,  public void <extra_id_0>(Entity entity) {    entities.add(entity);  },addEntity
3174,"  void <extra_id_0>() {    assertEquals(customer, customer);    assertEquals(customer.hashCode(), customer.hashCode());  }  @Test",equalsWithSameObjects
1922,  protected Instance <extra_id_0>(int currentId) {    Instance result = null;    var candidateList = instanceMap.keySet()        .stream()        .filter((i) -> i > currentId && instanceMap.get(i).isAlive())        .sorted()        .toList();    if (candidateList.isEmpty()) {      var index = instanceMap.keySet()          .stream()          .filter((i) -> instanceMap.get(i).isAlive())          .sorted()          .toList()          .get(0);      result = instanceMap.get(index);    } else {      var index = candidateList.get(0);      result = instanceMap.get(index);    }    return result;  },findNextInstance
2857,"  final Meteoroid <extra_id_0>() {    return new Meteoroid(1, 2, 3, 4);  }  /**   * Test the constructor parameters   */  @Test",getTestedObject
2166,  public boolean <extra_id_0>() {    return !pathStack.isEmpty();  }  /**   * Gets the next element.   *   * @return TreeNode next. The next element according to our in-order traversal of the given BST   * @throws NoSuchElementException if this iterator does not have a next element   */  @Override,hasNext
1054,"  public String <extra_id_0>() {    return ""booking a Fly"";  }",getName
2759,"  public int <extra_id_0>(int eventTime)      throws MaxNumOfEventsAllowedException, InvalidOperationException, LongRunningEventException {    if (currentlyRunningSyncEvent != -1) {      throw new InvalidOperationException(""Event ["" + currentlyRunningSyncEvent + ""] is still""          + "" running. Please wait until it finishes and try again."");    }    var eventId = createEvent(eventTime, true);    currentlyRunningSyncEvent = eventId;    return eventId;  }  /**   * Create an Asynchronous event.   *   * @param eventTime Time an event should run for.   * @return eventId   * @throws MaxNumOfEventsAllowedException When too many events are running at a time.   * @throws LongRunningEventException      Long running events are not allowed in the app.   */",create
1882,"  public String <extra_id_0>() {    return ""Hunter"";  }",toString
3721,"  public UserAccount <extra_id_0>(final UserAccount userAccount) {    db.put(userAccount.getUserId(), userAccount);    return userAccount;  }  /**   * Update reecord in DB.   *   * @param userAccount {@link UserAccount}   * @return {@link UserAccount}   */  @Override",writeToDb
1270,"  public <V> Promise<V> <extra_id_0>(Function<? super T, V> func) {    Promise<V> dest = new Promise<>();    fulfillmentAction = new TransformAction<>(this, dest, func);    return dest;  }  /**   * Accesses the value from source promise and calls the consumer, then fulfills the destination   * promise.   */",thenApply
2047,"  void <extra_id_0>() {    // Arrange    double threshold = 0.8; // 80% threshold for test    healthIndicator.setMemoryUsageThreshold(threshold);    String poolName = ""CodeCache"";    when(garbageCollectorMXBean.getName()).thenReturn(""G1 Young Generation"");    when(garbageCollectorMXBean.getMemoryPoolNames()).thenReturn(new String[] {poolName});    long maxMemory = 1000L; // e.g., 1000 bytes    long usedMemory = (long) (threshold * maxMemory) + 1; // e.g., 801 bytes to exceed 80% threshold    when(memoryPoolMXBean.getUsage())        .thenReturn(new MemoryUsage(0, usedMemory, usedMemory, maxMemory));    when(memoryPoolMXBean.getName()).thenReturn(poolName);    // Act    Health health = healthIndicator.health();    // Assert    Map<String, Object> gcDetails =        (Map<String, Object>) health.getDetails().get(""G1 Young Generation"");    assertNotNull(gcDetails, ""Expected details for 'G1 Young Generation', but none were found."");    String memoryPoolsDetail = (String) gcDetails.get(""memoryPools"");    assertNotNull(        memoryPoolsDetail, ""Expected memory pool details for 'CodeCache', but none were found."");    // Extracting the actual usage reported in the details for comparison    String memoryUsageReported = memoryPoolsDetail.split("": "")[1].trim().replace(""%"", """");    double memoryUsagePercentage = Double.parseDouble(memoryUsageReported);    assertTrue(        memoryUsagePercentage > threshold,        ""Memory usage percentage should be above the threshold."");    String warning = (String) gcDetails.get(""warning"");    assertNotNull(warning, ""Expected a warning for high memory usage, but none was found."");    // Check that the warning message is as expected    String expectedWarningRegex =        String.format(""Memory pool '%s' usage is high \\(\\d+\\.\\d+%%\\)"", poolName);    assertTrue(        warning.matches(expectedWarningRegex),        ""Expected a high usage warning, but format is incorrect: "" + warning);  }  /** Test case to verify that the health status is up when there are no garbage collections. */  @Test",whenMemoryUsageIsHigh_thenHealthContainsWarning
1010,"  private static Saga <extra_id_0>() {    return Saga        .create()        .chapter(""init an order"")        .chapter(""booking a Fly"")        .chapter(""booking a Hotel"")        .chapter(""withdrawing Money"");  }",newSaga
1762,  boolean <extra_id_0>(Creature creature);  /**   * Unlocks the object.   *   * @param creature as the locker.   */,lock
954,"  public DataSource <extra_id_0>() {    var basicDataSource = new BasicDataSource();    basicDataSource.setDriverClassName(""org.h2.Driver"");    basicDataSource.setUrl(""jdbc:h2:~/databases/person"");    basicDataSource.setUsername(""sa"");    basicDataSource.setPassword(""sa"");    return basicDataSource;  }  /**   * Factory to create a especific instance of Entity Manager.   */  @Bean",dataSource
2199,  void <extra_id_0>() {    controller = null;  }  @Test,tearDown
3842,"  public void <extra_id_0>(Zoom zoom) {    LOGGER.info(zoom + "" used with Unix configurator."");  }",visit
3444,"    void <extra_id_0>() throws Exception {        for (double d = 0.1; d < 2; d = d + 0.1) {            paymentTime *= d;            queueTaskTime *= d;            messageTime *= d;            employeeTime *= d;            queueTime *= d;            for (Exception e : exceptionList) {                Commander c = buildCommanderObjectWithoutDB(true, true, e);                var order = new Order(new User(""K"", null), ""pen"", 1f);                for (Order.MessageSent ms : Order.MessageSent.values()) {                    c.placeOrder(order);                    assertFalse(StringUtils.isBlank(order.id));                }                c = buildCommanderObjectWithoutDB(true, false, e);                order = new Order(new User(""K"", null), ""pen"", 1f);                for (Order.MessageSent ms : Order.MessageSent.values()) {                    c.placeOrder(order);                    assertFalse(StringUtils.isBlank(order.id));                }                c = buildCommanderObjectWithoutDB(false, false, e);                order = new Order(new User(""K"", null), ""pen"", 1f);                for (Order.MessageSent ms : Order.MessageSent.values()) {                    c.placeOrder(order);                    assertFalse(StringUtils.isBlank(order.id));                }                c = buildCommanderObjectWithoutDB(false, true, e);                order = new Order(new User(""K"", null), ""pen"", 1f);                for (Order.MessageSent ms : Order.MessageSent.values()) {                    c.placeOrder(order);                    assertFalse(StringUtils.isBlank(order.id));                }            }        }    }",testPlaceOrderWithoutDatabaseAndExceptions
1306,  void <extra_id_0>() {    assertDoesNotThrow(() -> App.main(null));  },shouldExecuteApplicationWithoutException
1992,  public static void <extra_id_0>(String[] args) {    var filterManager = new FilterManager();    filterManager.addFilter(new NameFilter());    filterManager.addFilter(new ContactFilter());    filterManager.addFilter(new AddressFilter());    filterManager.addFilter(new DepositFilter());    filterManager.addFilter(new OrderFilter());    var client = new Client();    client.setFilterManager(filterManager);  },main
2023,"  void <extra_id_0>() {    // Make the HTTP request to the liveness endpoint    Response response = given(requestSpec).get(getEndpointBasePath() + ""/liveness"").andReturn();    // Log the response details    logResponseDetails(response);    // Check if the status is 503 (SERVICE_UNAVAILABLE)    if (response.getStatusCode() == HttpStatus.SERVICE_UNAVAILABLE.value()) {      LOGGER.warn(          ""Liveness endpoint returned 503 Service Unavailable. This may be due to CI pipeline ""              + ""configuration. Please check the CI pipeline logs."");      // If status is 503, the test passes without further checks      response          .then()          .assertThat()          .statusCode(HttpStatus.SERVICE_UNAVAILABLE.value())          .log()          .all(); // Log the entire response for visibility      return;    }    // If status is 200, proceed with additional checks    response.then().assertThat().statusCode(HttpStatus.OK.value()).body(""status"", equalTo(""UP""));    // Check for ""DOWN"" status and high CPU load    if (""DOWN"".equals(response.path(""status""))) {      LOGGER.error(""Liveness endpoint response: "" + response.getBody().asString());      LOGGER.error(""Liveness endpoint status: "" + response.path(""status""));      LOGGER.error(          ""High CPU load detected: "" + response.path(""components.cpu.details.processCpuLoad""));    }  }  /**   * Test that the custom health indicator returns the UP status and additional details.   *   * <p>The custom health indicator is used to provide more specific information about the health of   * a particular component or aspect of the application.   */  @Test",livenessEndpointShouldReturnUpStatus
